order,sample,score
Mononegavirales,YP_009301361.1_Wuhan_Insect_virus_6,0.31541651487553135
Mononegavirales,YP_009177215.1_Yata_virus,0.2657407407407406
Mononegavirales,AKC36028.1_Zaire_ebolavirus,0.3165279295689132
Mononegavirales,YP_009344989.1_Xinzhou_nematode_virus_4,0.2739669095324834
Mononegavirales,YP_009094217.1_Avian_avulavirus_3,0.3070585913782637
Mononegavirales,AAV48581.1_Reston_ebolavirus,0.3105479659987858
Mononegavirales,YP_009044201.1_Sierra_Nevada_virus,0.3101909532483304
Mononegavirales,YP_009333443.1_Beihai_rhabdo_like_virus_1,0.31764571948998166
Mononegavirales,YP_004928143.1_Lloviu_cuevavirus,0.31493412264723764
Mononegavirales,APL97667.1_Pteromalus_puparum_negative_strand_RNA_virus_1,0.3166044323011535
Mononegavirales,YP_009315878.1_Gata_virus,0.26801669702489356
Mononegavirales,ACU65445.1_Drosophila_affinis_sigmavirus_10,0.2732613843351549
Mononegavirales,AKC37134.1_Zaire_ebolavirus,0.3121948998178507
Mononegavirales,AJR28396.1_Oita_virus,0.2679890710382513
Mononegavirales,AHJ40479.2_Human_parainfluenza_virus_4a,0.32168973891924735
Mononegavirales,AKC36603.1_Zaire_ebolavirus,0.31036520947176693
Mononegavirales,AMK38068.1_Merida_virus,0.27489769277474185
Mononegavirales,YP_002905337.1_Nyamanini_nyavirus,0.31100698239222807
Mononegavirales,YP_009300689.1_Wuhan_Insect_virus_4,0.3220998785670919
Mononegavirales,AJR28438.1_Sena_Madureira_virus,0.2783658166363083
Mononegavirales,ALO28655.1_Lone_star_tick_rhabdovirus,0.27681876138433537
Mononegavirales,YP_006576506.2_Persimmon_virus_A,0.31326806314511196
Mononegavirales,YP_009336728.1_Hubei_orthoptera_virus_5,0.3127580449301759
Mononegavirales,AMK09253.1_Drosophila_sturtevanti_sigmavirus,0.27065816636308443
Mononegavirales,AJR28499.1_Rochambeau_virus,0.27607073466909543
Mononegavirales,YP_009301743.1_Wuhan_Insect_virus_7,0.269582877959927
Mononegavirales,YP_002308376.1_Lettuce_yellow_mottle_virus,0.3122820279295688
Mononegavirales,YP_138510.1_Simian_rubulavirus,0.31762446873102607
Mononegavirales,AGU69459.1_Miniopterus_schreibersii_paramyxovirus,0.312609289617486
Mononegavirales,YP_009204560.1_Fox_fecal_rhabdovirus,0.3196624165148756
Mononegavirales,YP_009304476.1_Tacheng_Tick_Virus_7,0.31218639951426835
Mononegavirales,YP_009315873.1_Orgi_virus,0.26810595021250766
Mononegavirales,YP_009179212.1_Caprine_parainfluenza_virus_3,0.31597328476017006
Mononegavirales,YP_009304559.1_Wuhan_Ant_Virus,0.312911050394657
Mononegavirales,AIF74284.1_Bat_rhabdovirus,0.3096044323011536
Mononegavirales,YP_009094173.1_Avian_avulavirus_12,0.31138524590163935
Mononegavirales,AIF74185.1_Bat_paramyxovirus,0.30586642380085016
Mononegavirales,AIF74192.1_Bat_paramyxovirus,0.31264116575592
Mononegavirales,AJR28282.1_Itacaiunas_virus,0.27378627808136025
Mononegavirales,YP_006202628.1_Kotonkan_virus,0.26623800850030366
Mononegavirales,YP_009094167.1_Xiburema_virus,0.2681484517304189
Mononegavirales,AGX86091.1_Beaumont_virus,0.2778812993321191
Mononegavirales,AJR28270.1_Garba_virus,0.2720267152398302
Mononegavirales,AJR28605.1_Mount_Elgon_bat_virus,0.2661763812993321
Mononegavirales,YP_052855.1_Maize_mosaic_nucleorhabdovirus,0.31088372799028535
Mononegavirales,YP_009094372.1_Almpiwar_virus,0.2763788706739525
Mononegavirales,YP_009094441.1_Sunguru_virus,0.2728406193078326
Mononegavirales,YP_009094458.1_Achimota_virus_1,0.3110728597449908
Mononegavirales,AJR28452.1_Le_Dantec_virus,0.26788281724347307
Mononegavirales,AJG39162.1_Wuhan_Fly_Virus_3,0.31729508196721307
Mononegavirales,YP_002308576.1_Lettuce_big_vein_associated_virus,0.31310443230115353
Mononegavirales,YP_009333422.1_Beihai_rhabdo_like_virus_5,0.3121268973891925
Mononegavirales,YP_009336618.1_Wenling_crustacean_virus_12,0.3198664238008502
Mononegavirales,AAP03645.2_Strawberry_crinkle_virus,0.31583302975106237
Mononegavirales,YP_002333280.1_Wongabel_hapavirus,0.2645336976320582
Mononegavirales,YP_009094483.1_Avian_avulavirus_11,0.3220616272009714
Mononegavirales,YP_009305117.1_Wuhan_Tick_Virus_1,0.2733017607771708
Mononegavirales,AEC32072.1_Avian_avulavirus_2,0.31568002428658154
Mononegavirales,AGG09147.1_Small_ruminant_morbillivirus,0.32138797814207637
Mononegavirales,AJP33335.1_Teviot_virus,0.3119526411657558
Mononegavirales,YP_009094152.1_Salmon_aquaparamyxovirus,0.3193670309653916
Mononegavirales,AIF74183.1_Bat_paramyxovirus,0.3132276867030962
Mononegavirales,YP_009094323.1_Culex_tritaeniorhynchus_rhabdovirus,0.2790628415300546
Mononegavirales,CBL76312.2_Raspberry_vein_chlorosis_virus,0.3164280510018215
Mononegavirales,YP_238534.1_Tupaia_virus,0.26906223436551296
Mononegavirales,NP_945030.1_Dolphin_morbillivirus,0.3201873102610811
Mononegavirales,Q8B0H0.1_Vesicular_stomatitis_Indiana_virus_strain_94GUB_Central_America_,0.26314602307225265
Mononegavirales,AJR28401.1_Klamath_virus,0.268452337583485
Mononegavirales,YP_009177021.1_Alfalfa_dwarf_virus,0.3152571341833636
Mononegavirales,YP_009300875.1_Wuhan_Insect_virus_5,0.3113937462052217
Mononegavirales,YP_009094364.1_Avian_avulavirus_9,0.31271129326047375
Mononegavirales,AJR28373.1_Iriri_virus,0.27479781420765015
Mononegavirales,YP_009091830.1_Maraba_virus,0.26241074681238585
Mononegavirales,ACT22806.1_Reston_ebolavirus_Reston,0.31044596235579835
Mononegavirales,ADB88761.1_Durham_virus,0.26879872495446255
Mononegavirales,ACT79246.1_Marburg_marburgvirus,0.3135549483910139
Mononegavirales,ABW24037.1_Spring_viraemia_of_carp_virus,0.26634001214329084
Mononegavirales,AJR28526.1_Carajas_virus,0.26239162112932607
Mononegavirales,NP_042286.1_Sonchus_yellow_net_nucleorhabdovirus,0.3388412264723739
Mononegavirales,YP_009094312.1_Spodoptera_frugiperda_rhabdovirus,0.3185148755312691
Mononegavirales,YP_009304420.1_Tacheng_Tick_Virus_6,0.31453673345476624
Mononegavirales,YP_009094434.1_Malakal_virus,0.26762143290831814
Mononegavirales,ANQ45640.1_Orinoco_virus,0.313480570734669
Mononegavirales,AOO35462.1_Canine_distemper_virus,0.3202425622343655
Mononegavirales,AEP44007.1_Avian_avulavirus_4,0.3067695810564663
Mononegavirales,AJR28310.1_Aruac_virus,0.266535519125683
Mononegavirales,ALM62229.1_Soybean_leaf_associated_negative_stranded_RNA_virus_4,0.319109896782028
Mononegavirales,AJR28479.1_Landjia_virus,0.2656748633879782
Mononegavirales,AJZ74613.1_Zaire_ebolavirus,0.32884699453551935
Mononegavirales,YP_009333413.1_Beihai_rhabdo_like_virus_6,0.3203084395871279
Mononegavirales,NP_958055.1_Mossman_virus,0.32239526411657554
Mononegavirales,Q8JMN0.1_Borna_disease_virus_1,0.3133360655737706
Mononegavirales,YP_009094096.1_Mojiang_virus,0.3481171827565266
Mononegavirales,YP_009094498.1_Tuhoko_virus_1,0.31456860959319966
Mononegavirales,YP_224083.1_Taro_vein_chlorosis_nucleorhabdovirus,0.31049058894960535
Mononegavirales,YP_009094027.1_Kolente_virus,0.2655813600485734
Mononegavirales,AMK09264.1_Drosophila_sturtevanti_rhabdovirus_1,0.31798360655737734
Mononegavirales,BAV25267.1_Avian_avulavirus_5,0.33215998785670925
Mononegavirales,YP_009337121.1_Hubei_rhabdo_like_virus_7,0.31675531268973894
Mononegavirales,YP_173335.1_Pneumonia_virus_of_mice_J3666,0.3313928354584094
Mononegavirales,AJR28531.1_Joinjakaka_virus,0.2686648451730421
Mononegavirales,YP_001249278.1_Mapuera_rubulavirus,0.3113257437765636
Mononegavirales,YP_009094471.1_Niakha_virus,0.2775009107468127
Mononegavirales,AEJ07657.1_Oak_Vale_virus,0.27745415907710996
Mononegavirales,APW78793.1_Human_respiratory_syncytial_virus_B,0.33528809957498473
Mononegavirales,AJR28545.1_Bahia_Grande_virus,0.2771417729204612
Mononegavirales,ADQ43756.1_Bovine_respirovirus_3,0.31609441408621713
Mononegavirales,ACO87999.1_Hirame_rhabdovirus,0.3374386763812992
Mononegavirales,YP_009094022.1_Fikirini_bat_rhabdovirus,0.26759168184577997
Mononegavirales,YP_009325368.1_Variegated_squirrel_bornavirus_1,0.3126900425015181
Mononegavirales,AIF74193.1_Bat_paramyxovirus,0.3136548269581054
Mononegavirales,AIJ01297.1_Anaconda_paramyxovirus,0.31688706739526407
Mononegavirales,AMA66363.1_Human_respiratory_syncytial_virus,0.3349077109896783
Mononegavirales,AEA49879.1_Muscina_stabulans_sigmavirus,0.26803794778384943
Mononegavirales,AJR28510.1_Sawgrass_virus,0.27783667273831203
Mononegavirales,YP_009337295.1_Hubei_diptera_virus_10,0.26703491196114143
Mononegavirales,AJR28474.1_New_Minto_virus,0.27883970856101986
Mononegavirales,AJZ74605.1_Zaire_ebolavirus,0.3159690346083787
Mononegavirales,YP_009094120.1_Tailam_virus,0.30749423193685477
Mononegavirales,YP_008767243.1_American_bat_vesiculovirus_TFFN_2013,0.26430206435944137
Mononegavirales,APG78806.1_Hubei_rhabdo_like_virus_5,0.31755646630236817
Mononegavirales,AEG78314.1_Parrot_bornavirus_1,0.3135400728597451
Mononegavirales,YP_009094034.1_Sosuga_virus,0.31317455980570713
Mononegavirales,AJR28445.1_Marco_virus,0.26738979963570114
Mononegavirales,AJR28409.1_Chaco_virus,0.2787568306010929
Mononegavirales,YP_009303699.1_Lishi_Spider_Virus_2,0.34207559198542803
Mononegavirales,AMJ52368.1_Riverside_virus_1,0.269425622343655
Mononegavirales,APG78676.1_Shayang_ascaridia_galli_virus_2,0.32302216150576807
Mononegavirales,ALM62227.1_Soybean_leaf_associated_negative_stranded_RNA_virus_2,0.3211903460837889
Mononegavirales,YP_009177238.1_Avian_avulavirus_2,0.3175628415300547
Mononegavirales,YP_009094383.1_Arboretum_virus,0.2866642380085002
Mononegavirales,YP_009304479.1_Taishun_Tick_Virus,0.27352489374620526
Mononegavirales,AEF56733.1_Soybean_cyst_nematode_associated_northern_cereal_mosaic_virus,0.3225291438979964
Mononegavirales,YP_009305102.1_Wuhan_Louse_Fly_Virus_5,0.2655749848208865
Mononegavirales,BAO58314.1_Feline_morbillivirus,0.3305215543412263
Mononegavirales,AEX65767.1_Rinderpest_morbillivirus,0.3211372191863995
Mononegavirales,YP_009305112.1_Wuhan_Mosquito_Virus_9,0.3184319975713419
Mononegavirales,AFJ94647.1_Eel_virus_European_X,0.26512871888281725
Mononegavirales,YP_009336512.1_Wenling_crustacean_virus_10,0.31449423193685505
Mononegavirales,ABO42303.1_Avian_metapneumovirus,0.32959927140255013
Mononegavirales,AFY09794.1_Menangle_virus,0.3144687310261081
Mononegavirales,YP_009091823.1_Farmington_virus,0.31232452944748
Mononegavirales,AGT75080.1_Human_respirovirus_1,0.316957194899818
Mononegavirales,AIY25916.1_Lepeophtheirus_salmonis_rhabdovirus_No127,0.27440680024286584
Mononegavirales,AJR28388.1_Sweetwater_Branch_virus,0.27006952034001197
Mononegavirales,YP_007641391.1_Lagos_bat_lyssavirus,0.27597510625379457
Mononegavirales,YP_007641367.1_Perch_rhabdovirus,0.2766848816029142
Mononegavirales,YP_009094060.1_Avian_avulavirus_7,0.3141648451730418
Mononegavirales,YP_006200965.1_Obodhiang_virus,0.26767243472981167
Hepelivirales,BAT70058.1_Hepatitis_E_virus,0.3033565505804311
Hepelivirales,AEX93357.1_Avian_hepatitis_E_virus,0.32713101160862357
Hepelivirales,AFR11847.1_Hepelivirus,0.4892802653399667
Hepelivirales,AAF26709.1_Rubella_virus,0.466898839137645
Hepelivirales,NP_049235.1_Helicoverpa_armigera_stunt_virus,0.4690348258706468
Hepelivirales,AHC54587.1_Hepatitis_E_virus,0.2729883913764511
Hepelivirales,YP_006576507.1_Bat_hepevirus,0.3233698175787728
Hepelivirales,ABU98319.1_Hepatitis_E_virus,0.2806965174129353
Hepelivirales,ABU94739.2_Rice_stripe_necrosis_virus,0.4531077943615256
Hepelivirales,APA34844.1_Hepatitis_E_virus,0.324066334991708
Hepelivirales,AIF74285.1_Bat_hepevirus,0.32304477611940297
Hepelivirales,YP_009350098.1_Orthohepevirus_D,0.3308922056384743
Hepelivirales,ANJ02843.1_Hepatitis_E_virus,0.3071177446102819
Hepelivirales,ANN23868.1_Hepatitis_E_virus,0.27470646766169154
Hepelivirales,YP_008219063.1_Burdock_mottle_virus,0.4476285240464345
Hepelivirales,NP_048059.1_Nudaurelia_capensis_beta_virus,0.4918805970149253
Hepelivirales,AMQ23297.1_Mangifera_indica_latent_virus,0.4494394693200664
Hepelivirales,Q03495.1_Hepatitis_E_virus_strain_Mexico_,0.2819966832504146
Hepelivirales,YP_004464917.1_Cutthroat_trout_virus,0.37923051409618563
Hepelivirales,BAO31621.1_Hepatitis_E_virus,0.27707462686567164
Hepelivirales,NP_612601.1_Beet_soil_borne_mosaic_virus,0.4521326699834162
Hepelivirales,AHC70111.2_Hepatitis_E_virus,0.30553897180762846
Hepelivirales,AEW87504.1_Hepatitis_E_virus,0.2725704809286899
Hepelivirales,BAN57590.1_Hepatitis_E_virus,0.27637810945273633
Hepelivirales,BAV83005.1_Hepatitis_E_virus,0.3039601990049751
Hepelivirales,YP_025094.1_Dendrolimus_punctatus_tetravirus,0.4701492537313432
Goujianvirales,YP_009337854.1_Shahe_yuevirus_like_virus_1,0.3787575150300601
Goujianvirales,YP_009330274.1_Beihai_sesarmid_crab_virus_3,0.3787575150300601
Stellavirales,AII82242.1_Mamastrovirus_2,0.2647477661950856
Stellavirales,ACF75859.1_Bat_astrovirus_1,0.2715073529411764
Stellavirales,YP_006843891.1_Murine_astrovirus,0.2730221518987342
Stellavirales,BAX00240.1_Porcine_astrovirus_4,0.27134447133283696
Stellavirales,ADP21510.1_Porcine_astrovirus_PAstV_2_2007_HUN,0.305907948622487
Stellavirales,AEM37627.1_California_sea_lion_astrovirus_8,0.2686243484735666
Stellavirales,ADG45752.1_Avian_nephritis_virus_1,0.32571435219657474
Stellavirales,AEM37636.1_California_sea_lion_astrovirus_10,0.27883702531645566
Stellavirales,BAS29622.1_Bovine_astrovirus,0.26719099032017873
Stellavirales,YP_009333167.1_Bastrovirus_VietNam_Porcine_17489_85,0.5644336373790022
Stellavirales,YP_009333174.1_Bastrovirus_like_virus_VietNam_Bat_17819_21,0.532655435591958
Stellavirales,AFI71936.1_Dog_astrovirus,0.266751209977662
Stellavirales,BAS29598.1_Bovine_astrovirus,0.2643242740134028
Stellavirales,YP_009154706.1_Astrovirus_Er_SZAL6_HUN_2011,0.28131282576321665
Stellavirales,YP_009052461.1_Feline_astrovirus_D1,0.2758562918838421
Stellavirales,ACF75862.1_Bat_astrovirus_1,0.2724683544303798
Stellavirales,YP_009345903.1_Qinghai_Himalayan_marmot_astrovirus_2,0.274471798212956
Stellavirales,AGO67214.1_Duck_astrovirus,0.3173096612062546
Stellavirales,AID55206.1_Duck_astrovirus_CPH,0.31595774385703657
Stellavirales,AGK45543.1_Fox_astrovirus,0.280482129560685
Stellavirales,YP_009333158.1_Bastrovirus_VietNam_Rat_16715_58,0.5181263961280712
Stellavirales,BAX00198.1_Porcine_astrovirus_3,0.27598659717051355
Stellavirales,AIW65521.1_Human_astrovirus_UK1,0.2711653015636635
Stellavirales,ACF75854.1_Bat_astrovirus_1,0.2810033507073716
Stellavirales,CBY02491.1_Wood_pigeon_astrovirus,0.36703741623231567
Stellavirales,ANS57171.1_Bovine_astrovirus_CH13_NeuroS1,0.2808730454206999
Stellavirales,AEE88304.2_Chicken_astrovirus,0.3114459233060312
Stellavirales,AHX26591.1_Duck_astrovirus,0.31366111317944906
Stellavirales,AMD81602.1_Bastrovirus_6,0.5482594936708861
Stellavirales,AGH62581.1_Mamastrovirus_1,0.2633306962025317
Stellavirales,ACN88711.1_Bat_astrovirus_Tm_Guangxi_LD71_2007,0.2793582464631422
Stellavirales,YP_009010952.1_Bovine_astrovirus_B170_HK,0.26600195457930004
Stellavirales,ACN88709.1_Bat_astrovirus_Tm_Guangxi_LD77_2007,0.2902713142218913
Stellavirales,APQ43035.1_Bastrovirus_VietNam_Bat_16715_30,0.5151293745346239
Stellavirales,YP_009094053.1_Rabbit_astrovirus_TN_2208_2010,0.26881980640357417
Stellavirales,NP_059945.2_Mamastrovirus_13,0.27637751303052865
Stellavirales,BAS29631.1_Bovine_astrovirus,0.2769150223380492
Stellavirales,AMD81608.1_Bastrovirus_2,0.5478360014892033
Stellavirales,Q9JH69.3_Turkey_astrovirus_1,0.3187755956813105
Stellavirales,AFI98758.1_Chicken_astrovirus,0.33670886075949363
Stellavirales,NP_987087.2_Turkey_astrovirus_2,0.31638123603871926
Stellavirales,YP_009345898.1_Qinghai_Himalayan_marmot_astrovirus_1,0.2838700670141474
Stellavirales,AFX61314.1_Porcine_astrovirus_2,0.26549702159344735
Stellavirales,ACF75860.1_Bat_astrovirus_1,0.27321760982874155
Stellavirales,AMD81605.1_Bastrovirus_3,0.5430309940431868
Stellavirales,Q67726.1_Human_astrovirus_1,0.2636564594192107
Stellavirales,APQ41665.1_Canine_astrovirus,0.26370532390171264
Stellavirales,SIP85308.1_Mamastrovirus_13,0.27660554728220405
Stellavirales,ACF75858.1_Bat_astrovirus_1,0.2704486224869695
Stellavirales,ACR54279.1_Bottlenose_dolphin_astrovirus_1,0.27406459419210727
Stellavirales,YP_003275951.1_HMO_Astrovirus_A,0.2712793186895011
Stellavirales,ACF75857.1_Bat_astrovirus_1,0.27294071109456436
Stellavirales,ADB79812.1_Duck_astrovirus_1,0.31747254281459414
Stellavirales,YP_006905859.1_Astrovirus_VA3,0.2706603685778109
Stellavirales,ACF75855.1_Bat_astrovirus_1,0.2761657669396872
Stellavirales,APB03098.1_Astrovirus_MLB2,0.27562825763216686
Stellavirales,AER30002.1_Porcine_astrovirus_5,0.3019987900223381
Stellavirales,ACN88713.1_Bat_astrovirus_Ha_Guangxi_LS11_2007,0.2936592516753536
Stellavirales,YP_006905853.1_Astrovirus_MLB3,0.2747161206254653
Stellavirales,ADJ38390.1_Astrovirus_rat_RS118_HKG_2007,0.2831533879374535
Stellavirales,BAX00186.1_Porcine_astrovirus_2,0.26337956068503354
Stellavirales,ADR65075.1_Mamastrovirus_10,0.2763449367088607
Stellavirales,ACF75864.1_Bat_astrovirus_1,0.2745532390171258
Stellavirales,YP_009094278.1_Mamastrovirus_3,0.2651386820551006
Stellavirales,BAS29616.1_Bovine_astrovirus,0.30134726358897995
Stellavirales,ACN88707.1_Bat_astrovirus_Tm_Guangxi_LD38_2007,0.2749604430379747
Stellavirales,YP_009047078.1_Human_astrovirus_BF34,0.27354337304542053
Stellavirales,ACN44170.1_Astrovirus_MLB1,0.2793419583023082
Stellavirales,YP_006905856.1_Astrovirus_VA4,0.27382027177959783
Bunyavirales,BAD86755.1_Tomato_spotted_wilt_virus,0.29976316815769866
Bunyavirales,AGX32061.1_Herbert_virus,0.28766701726603405
Bunyavirales,AKH49043.1_unidentified_Reptarenavirus,0.2830658141980923
Bunyavirales,AGW82153.1_Orthobunyavirus_FSL2923,0.26120968599690364
Bunyavirales,AKH49015.1_unidentified_Reptarenavirus,0.2820350520580969
Bunyavirales,AKN56871.1_Jonchet_virus,0.31817128945720136
Bunyavirales,AGS56984.1_Oya_virus,0.2680047744543059
Bunyavirales,YP_009346019.1_Anhanga_virus,0.2749984045759126
Bunyavirales,YP_009304995.1_Wuchang_Cockroach_Virus_1,0.2974749754777406
Bunyavirales,AQX77525.1_Pepper_chlorotic_spot_virus,0.29957124454896766
Bunyavirales,AFM44927.1_Basiki_virus,0.28147417185671897
Bunyavirales,AIA08883.1_Abbey_lake_orthobunyavirus,0.25990923809636346
Bunyavirales,AOY18806.1_Bunyavirus_sp_,0.301722112577851
Bunyavirales,AIU95032.1_Silverwater_virus,0.278499355921387
Bunyavirales,AIL25335.1_Kenkeme_virus,0.28529940792039415
Bunyavirales,AIN37018.1_Bwamba_virus,0.26919933346727015
Bunyavirales,AEZ35261.1_Macaua_virus,0.2582150158951511
Bunyavirales,YP_001816785.1_Chapare_mammarenavirus,0.28144935414869354
Bunyavirales,AKB96244.1_Gumbo_Limbo_virus,0.26126097592682296
Bunyavirales,YP_009141008.1_Mariental_mammarenavirus,0.2798097309051372
Bunyavirales,YP_009304989.1_Wenzhou_Shrimp_Virus_1,0.27999338194452655
Bunyavirales,AEZ35264.1_Sororoca_virus,0.2591878700497533
Bunyavirales,AFQ36585.1_Uluguru_virus,0.28650885755817385
Bunyavirales,AJG39266.1_Wuhan_Millipede_Virus_2,0.3325556330288237
Bunyavirales,YP_009293590.1_Huangpi_Tick_Virus_2,0.27932495834170423
Bunyavirales,YP_009346017.1_Melon_severe_mosaic_tospovirus,0.299720150797121
Bunyavirales,AIF28825.1_Thottapalayam_orthohantavirus,0.2865154756136473
Bunyavirales,AJZ68872.1_Laibin_virus,0.2862722620749966
Bunyavirales,YP_009329894.1_Hubei_diptera_virus_3,0.2911580415282979
Bunyavirales,AHW46357.1_Tacaribe_mammarenavirus,0.28172234893697473
Bunyavirales,CEJ20912.1_Pigeonpea_sterility_mosaic_virus_2,0.2919091908245388
Bunyavirales,AMZ00406.1_Machupo_mammarenavirus,0.28094307290497156
Bunyavirales,YP_009305135.1_Wuhan_Mosquito_Virus_2,0.29682971506907585
Bunyavirales,AID51349.1_Camp_Ripley_virus,0.2890022099578097
Bunyavirales,YP_009293594.1_Sanxia_Water_Strider_Virus_1,0.32815958968056064
Bunyavirales,ALX00127.1_Actinidia_chlorotic_ringspot_associated_virus,0.2925958140799129
Bunyavirales,AMR73391.1_Kowanyama_virus,0.26642471371001103
Bunyavirales,YP_516233.1_Ippy_mammarenavirus,0.28046160936927567
Bunyavirales,AIL25331.1_Yuanjiang_virus,0.2856915277071981
Bunyavirales,AHE76170.1_Shuni_orthobunyavirus,0.26494226928394987
Bunyavirales,AFY05543.1_Mopeia_Lassa_virus_reassortant_29,0.27950860938109345
Bunyavirales,AKN10698.1_Suri_Vanera_virus,0.28094307290497195
Bunyavirales,AJG39272.1_Xinzhou_Spider_Virus,0.3262221539406977
Bunyavirales,AKC89352.1_Artashat_virus,0.3237982911235331
Bunyavirales,AKO90164.1_Tataguine_virus,0.2640835765862653
Bunyavirales,YP_009329879.1_Wenling_crustacean_virus_9,0.29343299809730894
Bunyavirales,YP_009346030.1_Ambe_virus,0.2740586406986775
Bunyavirales,5AMR_A_La_Crosse_virus,0.2690487727052482
Bunyavirales,AAP44542.2_Sabia_mammarenavirus,0.2820416701135706
Bunyavirales,ABU39911.1_Pichinde_mammarenavirus,0.28217237670917167
Bunyavirales,AHK60947.1_Karimabad_virus,0.2756105747072103
Bunyavirales,ANJ59510.1_Leptomonas_moramango_leishbunyavirus_1,0.3169965846106572
Bunyavirales,ALP92388.1_Capim_virus,0.2613966460640297
Bunyavirales,YP_006468898.1_Bean_necrotic_mosaic_virus,0.3018991455617666
Bunyavirales,YP_008003507.1_Lone_Star_virus,0.28165451386837137
Bunyavirales,YP_009246463.1_Erve_virus,0.3229941973835043
Bunyavirales,AAX49344.1_Lymphocytic_choriomeningitis_mammarenavirus,0.2806270607561127
Bunyavirales,AGC60107.1_Bhanja_virus,0.2811300329720978
Bunyavirales,AHF71068.1_Malsoor_virus,0.2796459340321683
Bunyavirales,AIE42674.1_American_dog_tick_phlebovirus,0.2833983714856352
Bunyavirales,AJG39245.1_Sanxia_Water_Strider_Virus_2,0.3307373222874836
Bunyavirales,AKH48918.1_unidentified_Reptarenavirus,0.2816412777574246
Bunyavirales,AQV08287.1_Tucunduba_virus,0.2585922450571396
Bunyavirales,AKO90167.1_Umbre_virus,0.27176052093550945
Bunyavirales,ANI69984.1_Bellavista_virus,0.2618168925865961
Bunyavirales,ALC78364.1_Kairi_virus,0.2594327381022725
Bunyavirales,AMT75371.1_Abu_Hammad_virus,0.3214356453194985
Bunyavirales,ADX01591.1_Soybean_vein_necrosis_virus,0.30170556743916715
Bunyavirales,ACC94304.1_Tamiami_mammarenavirus,0.28247349823321544
Bunyavirales,NP_619710.1_Impatiens_necrotic_spot_virus,0.30000307266861265
Bunyavirales,YP_001649214.1_Oliveros_mammarenavirus,0.283237883640403
Bunyavirales,AII79372.1_Rukutama_virus,0.27641963198884373
Bunyavirales,YP_009305136.1_Wuhan_horsefly_Virus,0.30491863337154473
Bunyavirales,AKH49005.1_unidentified_Reptarenavirus,0.2820946145573585
Bunyavirales,P27316.1_Rift_valley_fever_virus_STRAIN_ZH_548_M12_,0.27466253826063325
Bunyavirales,YP_009305130.1_Wuhan_Mosquito_Virus_1,0.295984258482338
Bunyavirales,ABN51178.1_Puumala_orthohantavirus,0.2856054929860428
Bunyavirales,API68884.1_Joa_virus,0.2730775139747333
Bunyavirales,YP_009345128.1_Hubei_myriapoda_virus_5,0.329646997648227
Bunyavirales,AFQ36588.1_Kilimanjaro_virus,0.28668754505595806
Bunyavirales,YP_001936028.1_Parana_mammarenavirus,0.28340498954110865
Bunyavirales,AHY22336.1_Utinga_virus,0.2655213491378801
Bunyavirales,AMR98952.1_Enseada_virus,0.2617556755734664
Bunyavirales,APU53641.1_Brno_virus,0.28783743219447633
Bunyavirales,AIN37022.1_Nyando_virus,0.2688469220133072
Bunyavirales,AJG39239.1_Huangshi_Humpbacked_Fly_Virus,0.3140780221468496
Bunyavirales,YP_009237282.1_Pigeon_pea_sterility_mosaic_virus,0.296531902572769
Bunyavirales,AFH96035.1_Akabane_virus,0.26364016686954156
Bunyavirales,ACT68340.1_Oxbow_virus,0.28561707458312147
Bunyavirales,YP_009346026.1_Urucuri_virus,0.2871723176193909
Bunyavirales,YP_001936026.1_Latino_mammarenavirus,0.28288381767257154
Bunyavirales,ANC97695.1_Blacklegged_tick_phlebovirus_3,0.28498835931314037
Bunyavirales,AOX47534.1_Pidgey_bunyavirus,0.294541522389118
Bunyavirales,ALD89133.1_Rhizoctonia_solani_negative_stranded_virus_4,0.32035855679118846
Bunyavirales,YP_009300681.1_Shuangao_Insect_Virus_1,0.3748598981292174
Bunyavirales,ABI96821.1_Lymphocytic_choriomeningitis_mammarenavirus,0.2809116371414726
Bunyavirales,AEA30060.1_Mucura_virus,0.27391635250599755
Bunyavirales,AIN37021.1_Nyando_virus,0.2714213455924931
Bunyavirales,AHH60917.1_Cumuto_virus,0.2834529704432914
Bunyavirales,BAG82842.1_Melon_yellow_spot_virus,0.30014701537516114
Bunyavirales,AJD77610.1_Buffalo_Creek_virus,0.26720068071427716
Bunyavirales,YP_009329887.1_Hubei_odonate_virus_8,0.2953671248094352
Bunyavirales,ALS88196.1_Toros_virus,0.27461455735845036
Bunyavirales,AOE46766.1_Phasi_Charoen_like_virus,0.28714584539749705
Bunyavirales,BAA89602.1_Rice_grassy_stunt_tenuivirus,0.2911183331954573
Bunyavirales,AEL29685.1_Phlebovirus_GGP_2011a,0.27572142713639114
Bunyavirales,AKN10715.1_Aurora_borealis_virus,0.28158502428589977
Bunyavirales,ANC60436.1_Severe_fever_with_thrombocytopenia_virus,0.2807114409633998
Bunyavirales,ANS56990.1_Nova_virus,0.2869572308165025
Bunyavirales,AKH48993.1_unidentified_Reptarenavirus,0.2825793871207915
Bunyavirales,AMT75389.1_Dera_Ghazi_Khan_orthonairovirus,0.3202079960291666
Bunyavirales,AJG39271.1_Xinzhou_Mosquito_Virus,0.29180495645083115
Bunyavirales,AKO90160.1_Guama_virus,0.26162993251947025
Bunyavirales,YP_009116793.1_Gairo_mammarenavirus,0.27974685937813903
